"";"X";"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude"
"4092";4092;"rt rudylanducci tem tanta mudanca lir no brasil que ao inves do plantao da globo veria entrar a abertura do game of thronesedu00a0u00beedu00b4u00b4edu00a0u00bcedu00bfu00bb http�";FALSE;0;NA;"2017-05-22 18:04:40";FALSE;NA;866716455341109248;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"rudylanducci";7;TRUE;FALSE;NA;NA
"4093";4093;"rt portalr7 politicos e juizes surgem como opcao em caso saida michel temer politica";FALSE;0;NA;"2017-05-22 18:04:39";FALSE;NA;866716451935277056;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"silvialu53";2;TRUE;FALSE;NA;NA
"4094";4094;"rt villaveradao dia 24 tods as ruas em brasilia e no brasil pois dos dialogos criminosos d temer e aecio nenhumdireitoamenos forat�";FALSE;0;NA;"2017-05-22 18:04:38";FALSE;NA;866716448995069952;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"TamarSilva1";13;TRUE;FALSE;NA;NA
"4095";4095;"internacional ira presinte rohani afirma que armas iranianas sao dissuasorias e nao requerem autorizacao";FALSE;0;NA;"2017-05-22 18:04:38";FALSE;NA;866716447116066816;NA;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>";"PeruNewsweek";0;FALSE;FALSE;NA;NA
"4096";4096;"internacional jihadistas siria ativistas encontram 12 corpos pessoas assassinadas pelo ei na siria";FALSE;0;NA;"2017-05-22 18:04:38";FALSE;NA;866716447090896896;NA;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>";"PeruNewsweek";0;FALSE;FALSE;NA;NA
"4097";4097;"internacional rdc conflito mais 900 mil pessoas foram obrigadas a fugir da rdc em 2016 diz nrc";FALSE;0;NA;"2017-05-22 18:04:38";FALSE;NA;866716446990233600;NA;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>";"PeruNewsweek";0;FALSE;FALSE;NA;NA
"4098";4098;"internacional bolivia eua evo morales diz que trump e o unico spota no mundo";FALSE;0;NA;"2017-05-22 18:04:38";FALSE;NA;866716446868557824;NA;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>";"PeruNewsweek";0;FALSE;FALSE;NA;NA
"4099";4099;"internacional eua omedio trump e 1 presinte americano a visitar muro das lamentacoes";FALSE;0;NA;"2017-05-22 18:04:38";FALSE;NA;866716446784729088;NA;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>";"PeruNewsweek";0;FALSE;FALSE;NA;NA
"4100";4100;"plataformas online abrem inscricoes gratuitas para simulado do enem  via jcpe ";FALSE;3;NA;"2017-05-22 18:04:37";FALSE;NA;866716443961962496;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"portalne10";3;FALSE;FALSE;NA;NA
"4101";4101;"rt paulxbrow2 se voce tem duvidas sobre o futuro do brasil e se o brasil po ter dias melhores alvaro dias alvarodias e a soluc�";FALSE;0;NA;"2017-05-22 18:04:37";FALSE;NA;866716443785797632;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"tvsamsumgled40";5;TRUE;FALSE;NA;NA
"4102";4102;"a chloe ta no brasil para tudo eu quero abracar ela e pintar as unhas e comer pacoquita";FALSE;0;NA;"2017-05-22 18:04:37";FALSE;NA;866716443173408768;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"vaitamara";0;FALSE;FALSE;NA;NA
"4103";4103;"rt movavantebrasil fesa joesley batista diz que o gravador esta fora do brasil alem tudo o gravador nao esta com a pf tudo erra�";FALSE;0;NA;"2017-05-22 18:04:36";FALSE;NA;866716437590757376;NA;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";"Leahdeeg";56;TRUE;FALSE;NA;NA
"4104";4104;"rt psoloficial ate roger waters do pink floyd sabe o que esta acontecendo no brasil foratemer diretasja via midianinja httpst�";FALSE;0;NA;"2017-05-22 18:04:34";FALSE;NA;866716431278276608;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"antoniiosilva99";19;TRUE;FALSE;NA;NA
"4105";4105;"sem rumo e pouco estao acabando com brasil so querem dinheiro e mais dinheiro nao esta nem um pouco preocupado";FALSE;0;NA;"2017-05-22 18:04:34";FALSE;NA;866716429990727680;NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"O_Estadista";0;FALSE;FALSE;NA;NA
"4106";4106;"rt givemejeon quero ver qnd min yoongi souber q o brasil foi oq mais voto maior stan do brasil po entra min yoongi";FALSE;0;NA;"2017-05-22 18:04:34";FALSE;NA;866716429814554624;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"NAMJOONCHU";135;TRUE;FALSE;NA;NA
"4107";4107;"rt papelpop chloe a do meme esta no brasil e vai se encontrar com a giovanna do forninho";FALSE;0;NA;"2017-05-22 18:04:34";FALSE;NA;866716428984045568;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"ShamiraEn";147;TRUE;FALSE;NA;NA
"4108";4108;"rt palmeriodoria tem que abrir a caixa preta do janot via conversaafiada";FALSE;0;NA;"2017-05-22 18:04:33";FALSE;NA;866716427201515520;NA;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";"fafamorais57";2;TRUE;FALSE;NA;NA
"4109";4109;"o suficiente para remover corruptos e colocar os outros o brasil tem potencial para gerar novos lires e novas iias invention community";FALSE;0;NA;"2017-05-22 18:04:32";FALSE;NA;866716424072560640;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"rialvaca";0;FALSE;FALSE;NA;NA
"4110";4110;"brasil quer ganhar em tudo";FALSE;0;NA;"2017-05-22 18:04:32";FALSE;NA;866716422021447680;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"EvaDalllas";0;FALSE;FALSE;NA;NA
"4111";4111;"rt carlitomoraes eneida isso e um absurdo e uma linquencia jamais vista no brasil nem na epoca jango e seus comunistas httpst�";FALSE;0;NA;"2017-05-22 18:04:31";FALSE;NA;866716419827826688;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"neidinhapmz";1;TRUE;FALSE;NA;NA
"4112";4112;"n tem 1 comedia na caraia da netflix q n seja tipo american pie ou comedia romantica me indica brasil";FALSE;0;NA;"2017-05-22 18:04:31";FALSE;NA;866716418556997632;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"gaysanatomy";0;FALSE;FALSE;NA;NA
"4113";4113;"rt givemejeon quero ver qnd min yoongi souber q o brasil foi oq mais voto maior stan do brasil po entra min yoongi";FALSE;0;NA;"2017-05-22 18:04:31";FALSE;NA;866716415889375232;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"yoongistante";135;TRUE;FALSE;NA;NA
"4114";4114;"rt raimundobrabo bbc brasil 5 ambiciosos projetos infraestrutura com os quais a china quer sacudir a orm economica mundial https�";FALSE;0;NA;"2017-05-22 18:04:31";FALSE;NA;866716415834849280;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"HooLuuh";1;TRUE;FALSE;NA;NA
"4115";4115;"rt dlcharts faltam apenas 40 dias para termos mi lovato e ariana gran no brasil e como meu coracao ta gente to infartando edu00a0u00bdu00b2u0097 https�";FALSE;0;NA;"2017-05-22 18:04:29";FALSE;NA;866716410520772608;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"stonevato";5;TRUE;FALSE;NA;NA
"4116";4116;"o brasil enfrenta uma dificil realida relacionada ao abandono animais domesticos que tem se�";FALSE;0;NA;"2017-05-22 18:04:29";TRUE;NA;866716407601532928;NA;"<a href=""http://www.mundiware.com/"" rel=""nofollow"">Mundiware Elite CS</a>";"jm_news";0;FALSE;FALSE;NA;NA
"4117";4117;"najaraspfc processos seletivos ocorrem periodicamente e sao feitos em parceria com diversas consultorias em todo brasil";FALSE;0;"najaraspfc";"2017-05-22 18:04:28";FALSE;866713785674997760;866716407257591808;87549664;"<a href=""http://www.scup.com"" rel=""nofollow"">Scup</a>";"itau";0;FALSE;FALSE;NA;NA
"4118";4118;"rt cartacapital imigrantes haitianos e paises africanos alem sofrerem com xenofobia sao vitimas racismo no brasil";FALSE;0;NA;"2017-05-22 18:04:28";FALSE;NA;866716405282070528;NA;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";"fafamorais57";20;TRUE;FALSE;NA;NA
"4119";4119;"tenho 4 novos seguidores a partir brasil na semana passada";FALSE;0;NA;"2017-05-22 18:04:28";FALSE;NA;866716403587567616;NA;"<a href=""http://tweepsmap.com"" rel=""nofollow"">Tweepsmap</a>";"Mineirinh4";0;FALSE;FALSE;NA;NA
"4120";4120;"rt humbertocostapt eleicao direta e unica saida para o brasil fenm petistas";FALSE;0;NA;"2017-05-22 18:04:27";FALSE;NA;866716403046416384;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"FlvioLsantos";9;TRUE;FALSE;NA;NA
"4121";4121;"rt houisgucci eu oio o brasil pais lixoooooooo idolos amo o brasil eu moro num pais tropical abencoado por us";FALSE;0;NA;"2017-05-22 18:04:27";FALSE;NA;866716401167462400;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"thewalkerfeels";1127;TRUE;FALSE;NA;NA
"4122";4122;"rt janainadobrasil dilma esta preocupada e com os documentos da lacao joesley seguindo para curitiba com o brasil ela jamais se im�";FALSE;0;NA;"2017-05-22 18:04:27";FALSE;NA;866716400592859136;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"GabrielaNorka";562;TRUE;FALSE;NA;NA
"4123";4123;"rt vinnybrandt o rio janeiro gostaria pedir sculpas ao resto do brasil a culpa e nossa";FALSE;0;NA;"2017-05-22 18:04:27";FALSE;NA;866716400534126592;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"OusadiaReal";7;TRUE;FALSE;NA;NA
"4124";4124;"o brasil joesleys otimo texto do ricardo kotscho";FALSE;0;NA;"2017-05-22 18:04:27";FALSE;NA;866716400328613888;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"alexroal1";0;FALSE;FALSE;NA;NA
"4125";4125;"rt infomoney para o bem do brasil sua carreira politica esta encerrada diz pai primo preso aecio merca�";FALSE;0;NA;"2017-05-22 18:04:26";FALSE;NA;866716397396791296;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"cesarcafereis";31;TRUE;FALSE;NA;NA
"4126";4126;"rt gremiofuture rei copas em 22051997 o gremio era tricampeao da copa do brasil diante mais 100000 pessoas ntro do mara�";FALSE;0;NA;"2017-05-22 18:04:25";FALSE;NA;866716392275533824;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"TeusMACHO";68;TRUE;FALSE;NA;NA
"4127";4127;"rt elikatakimoto fizeram acreditar que o brasil estava falido para restabelecer uma politica estado minimo e impor um molo neolibera�";FALSE;0;NA;"2017-05-22 18:04:25";FALSE;NA;866716391600160768;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"LaraCavazin";188;TRUE;FALSE;NA;NA
"4128";4128;"rt lulapelobrasil eles ram o golpe porque o brasil encontrou a maior reserva petroleo do seculo 21 e fizemos uma lei que essa reserv�";FALSE;0;NA;"2017-05-22 18:04:24";FALSE;NA;866716387217199104;NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>";"SaberBrasil";694;TRUE;FALSE;NA;NA
"4129";4129;"marviojnr foi uma premonicao futuros impeachments uma epoca em q o brasil troca presinte 6 em 6 meses";FALSE;1;"MarvioJnr";"2017-05-22 18:04:22";FALSE;866656274129326080;866716380493742080;751969752;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"LuisOtavio060";0;FALSE;FALSE;NA;NA
"4130";4130;"pressionada por temer fiesp se reune hoje para finir posicao sobre renuncia noticias";FALSE;0;NA;"2017-05-22 18:04:22";FALSE;NA;866716380003020800;NA;"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>";"everiting";0;FALSE;FALSE;NA;NA
"4131";4131;"dulcemaria monicaortizmx maravilhosa edu00a0u00bdu00b8u0098edu00a0u00bdu00b8u0098 beijos do brasil edu00a0u00bdu00b8u008du00a0u00bdu00b8u008d";FALSE;1;"DulceMaria";"2017-05-22 18:04:22";FALSE;866715477518807040;866716378551791616;79327591;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"thaa380";0;FALSE;FALSE;NA;NA
"4132";4132;"rt bchartsnet iggy azalea se apropria culturalmente importante frase para a historia brasileira para divulgar novo single";FALSE;0;NA;"2017-05-22 18:04:21";FALSE;NA;866716377205415936;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"jpmota_";117;TRUE;FALSE;NA;NA
"4133";4133;"rt givemejeon quero ver qnd min yoongi souber q o brasil foi oq mais voto maior stan do brasil po entra min yoongi";FALSE;0;NA;"2017-05-22 18:04:21";FALSE;NA;866716374575534080;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"jeonplace";135;TRUE;FALSE;NA;NA
"4134";4134;"rt luizmuller floripa tambem vi parar no dia 24 junto com o brasil e o brasileiros por fora temer e�";FALSE;0;NA;"2017-05-22 18:04:21";FALSE;NA;866716374281990144;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"56rangelRangel";8;TRUE;FALSE;NA;NA
"4135";4135;"rt estadao o brasil esta mais para the walking ad do que para house of cards diz procurador da lava jato";FALSE;0;NA;"2017-05-22 18:04:20";FALSE;NA;866716370221879296;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Alejan_draV";632;TRUE;FALSE;NA;NA
"4136";4136;"rt pablomiyazawa o brasil tem jeito afinal";FALSE;0;NA;"2017-05-22 18:04:18";FALSE;NA;866716363221544960;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"sr_dollynho";45;TRUE;FALSE;NA;NA
"4137";4137;"estudioi o que fica para nos probres mortais e que no brasil o crime compensa e muito uma vergonha esse premio para a jbs presentao";FALSE;1;NA;"2017-05-22 18:04:18";FALSE;NA;866716362953154560;NA;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";"sandramonzillo";0;FALSE;FALSE;NA;NA
"4138";4138;"dancingbrasil tem troca tecnico e adriana garambone como jurada via horabrnoticias";FALSE;0;NA;"2017-05-22 18:04:17";FALSE;NA;866716359257972736;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"HoraBrNoticias";0;FALSE;FALSE;NA;NA
"4139";4139;"rt humberto temer caindo molejo e e o tchan juntos o brasil ta voltando bicho ";FALSE;0;NA;"2017-05-22 18:04:17";FALSE;NA;866716357290754048;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"kathIeenturner";233;TRUE;FALSE;NA;NA
"4140";4140;"rt agoranoplanalto �fenremos o brasil� afirma temer em artigo";FALSE;0;NA;"2017-05-22 18:04:16";FALSE;NA;866716356716224512;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Ricabudi";9;TRUE;FALSE;NA;NA
"4141";4141;"rt tonkiel o brasil ja tinha saido da sua mais grave situacao economica em qual brasil isso rolou";FALSE;0;NA;"2017-05-22 18:04:16";FALSE;NA;866716355340513280;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"_psherman42_";3968;TRUE;FALSE;NA;NA
"4142";4142;"justica adia poimentos latores da jbs na operacao bullish";FALSE;0;NA;"2017-05-22 18:04:16";FALSE;NA;866716354233192448;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"epocanegocios";1;FALSE;FALSE;NA;NA
"4143";4143;"rt brunorfogaca entrevistamento hanklobo guerreira saiu daqui do brasil para vencer nos eua";FALSE;0;NA;"2017-05-22 18:04:15";FALSE;NA;866716351959900160;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"HeLoisa_Chow";0;TRUE;FALSE;NA;NA
"4144";4144;"rt whyminsuga eu me amo voces se amam o namjoon lembrou do fanchart do brasil qnd ele mudou a letra eu to chorando muito alguem me�";FALSE;0;NA;"2017-05-22 18:04:15";FALSE;NA;866716350634311680;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"AnnaCarolineSR2";578;TRUE;FALSE;NA;NA
"4145";4145;"adolescente 15 anos e espancada e morta por namorado traficante";FALSE;0;NA;"2017-05-22 18:04:14";FALSE;NA;866716345051828224;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"iraldo15";0;FALSE;FALSE;NA;NA
"4146";4146;"�ok computer� o ultimo gran disco rock completa 20 anos e previu o que vivemos hoje via elpaisbrasil";FALSE;0;NA;"2017-05-22 18:04:14";FALSE;NA;866716344712081408;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"DaveDornelles";0;FALSE;FALSE;NA;NA
"4147";4147;"brasil porno xxx";FALSE;0;NA;"2017-05-22 18:04:13";FALSE;NA;866716342761783296;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"phbyFLPPYEPcwvG";0;FALSE;FALSE;NA;NA
"4148";4148;"rt joaoluisjr como voces conseguem fazer piada com o brasil nessa situacao bem no celular e assim ja no computador e mais assim htt�";FALSE;0;NA;"2017-05-22 18:04:13";FALSE;NA;866716342153609216;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"tiagohgodoy";2271;TRUE;FALSE;NA;NA
"4149";4149;" brasil e maior alvo ataques ddos na america latina";FALSE;0;NA;"2017-05-22 18:04:13";FALSE;NA;866716341545381888;NA;"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>";"EExpoNewsALL";0;FALSE;FALSE;NA;NA
"4150";4150;"tem que abrir a caixa preta do janot via conversaafiada";FALSE;0;NA;"2017-05-22 18:04:12";FALSE;NA;866716338831622144;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"BeneCarrapeta";0;FALSE;FALSE;NA;NA
"4151";4151;"faltam 5 hrs pro maior do brasil jogar edu00a0u00bdu00b4u00b4u26aau26ab";FALSE;0;NA;"2017-05-22 18:04:12";FALSE;NA;8,6671633819e+17;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"leandrosores84";0;FALSE;FALSE;NA;NA
"4152";4152;"rt dilanrules brasil e merda";FALSE;0;NA;"2017-05-22 18:04:11";FALSE;NA;866716335362932736;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"notchromatic_";5;TRUE;FALSE;NA;NA
"4153";4153;"rt pablomiyazawa o brasil tem jeito afinal";FALSE;0;NA;"2017-05-22 18:04:11";FALSE;NA;866716334356406272;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"Dans3_Macabr3";45;TRUE;FALSE;NA;NA
"4154";4154;"rt observatorio censo mapeia jornalismo freelancer no brasil";FALSE;0;NA;"2017-05-22 18:04:10";FALSE;NA;866716329461645312;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"aranhamarcos";4;TRUE;FALSE;NA;NA
"4155";4155;"rt iloveputarias vamo transar ate o brasil melhorar";FALSE;0;NA;"2017-05-22 18:04:09";FALSE;NA;866716326005493760;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"poo_crl";6638;TRUE;FALSE;NA;NA
"4156";4156;"brasil e atraente mais para investidor temer crise ";FALSE;2;NA;"2017-05-22 18:04:09";FALSE;NA;866716324826886144;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"llauton1";2;FALSE;FALSE;NA;NA
"4157";4157;"brasil oficializa sua candidatura para receber o mundial surfe em 2018";FALSE;0;NA;"2017-05-22 18:04:08";FALSE;NA;866716323400736768;NA;"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>";"SurtoOlimpico";0;FALSE;FALSE;NA;NA
"4158";4158;"preview da mini cananse alias grace q estreia dia 259 no brasil sera exibida pelo netflix";FALSE;1;NA;"2017-05-22 18:04:08";FALSE;NA;866716322956181504;NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>";"Fer_Furquim";0;FALSE;FALSE;NA;NA
"4159";4159;"colaboradores da itaipu participaram uma visita institucional ao pti leia mais pti�";FALSE;0;NA;"2017-05-22 18:04:07";TRUE;NA;866716316329283584;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"pti_brasil";0;FALSE;FALSE;NA;NA
"4160";4160;"rt cynaramenezes quais as razoes ocultas para que o globo queira que temer saia e a folha queira que temer fique amor pelo brasil e que�";FALSE;0;NA;"2017-05-22 18:04:06";FALSE;NA;866716314152337408;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"Lamego73";213;TRUE;FALSE;NA;NA
